27,63,-244,104
25,7,-252,216
40,-5,-265,319
30,-10,-259,422
22,2,-259,525
30,0,-260,628
27,1,-261,731
26,1,-258,834
26,4,-260,937
26,2,-258,1039
27,3,-259,1142
28,1,-260,1245
28,1,-259,1348
26,2,-259,1451
27,2,-259,1554
28,2,-259,1657
27,2,-260,1760
26,2,-259,1863
27,0,-259,1966
26,1,-260,2069
26,2,-258,2172
27,1,-260,2275
27,1,-259,2378
26,1,-259,2481
27,3,-260,2584
26,2,-258,2687
27,1,-260,2790
26,2,-259,2893
26,2,-261,2996
26,3,-260,3099
28,1,-259,3202
27,3,-260,3305
27,2,-259,3408
27,1,-260,3511
26,1,-260,3614
26,3,-259,3721
27,3,-258,3824
25,2,-259,3927
26,2,-259,4030
26,1,-262,4133
27,2,-260,4236
26,2,-259,4339
27,1,-258,4442
27,2,-258,4545
28,2,-260,4648
27,1,-260,4751
27,2,-258,4854
27,2,-258,4957
26,2,-259,5060
28,0,-261,5163
27,1,-260,5266
